* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 0 mm
* f(s)= 0 Hz
* R(e)= 0 Ohms
* Z(max)= 0 Ohms
* Q(ms)= 0
* Q(es)= 0
* Q(ts)= 0
* V(as)= 0 liters     (0 cubic feet)
* L(e)= 0 mH
* n(0)= 0 %
* SPL= 0 1W/1m
* M(ms)= 0 grams
* C(ms)= 0 mm/N
* BL= 0 
* K(r)= 0 
* X(r)= 0 
* K(i)= 0 
* X(i)= 0 
*
*
Freq            Impedance       Phase
1.029    	3.731    	1.555    
1.059    	3.731    	1.555    
1.091    	3.731    	1.555    
1.122    	3.731    	1.555    
1.155    	3.731    	1.555    
1.189    	3.731    	1.555    
1.224    	3.731    	1.555    
1.260    	3.731    	1.555    
1.297    	3.731    	1.555    
1.335    	3.722    	1.613    
1.374    	3.722    	1.613    
1.414    	3.722    	1.613    
1.456    	3.722    	1.613    
1.498    	3.722    	1.613    
1.542    	3.722    	1.613    
1.587    	3.722    	1.613    
1.634    	3.722    	1.613    
1.682    	3.715    	1.676    
1.731    	3.715    	1.676    
1.782    	3.715    	1.676    
1.834    	3.715    	1.676    
1.888    	3.715    	1.676    
1.943    	3.715    	1.676    
2.000    	3.717    	1.761    
2.059    	3.717    	1.761    
2.119    	3.717    	1.761    
2.181    	3.717    	1.761    
2.245    	3.717    	1.761    
2.311    	3.717    	1.761    
2.378    	3.724    	1.906    
2.448    	3.724    	1.906    
2.520    	3.724    	1.906    
2.594    	3.724    	1.906    
2.670    	3.730    	2.129    
2.748    	3.730    	2.129    
2.828    	3.730    	2.129    
2.911    	3.730    	2.129    
2.997    	3.726    	2.403    
3.084    	3.726    	2.403    
3.175    	3.726    	2.403    
3.268    	3.726    	2.403    
3.364    	3.725    	2.690    
3.462    	3.725    	2.690    
3.564    	3.725    	2.690    
3.668    	3.715    	2.989    
3.775    	3.715    	2.989    
3.886    	3.715    	2.989    
4.000    	3.716    	3.314    
4.117    	3.716    	3.314    
4.238    	3.716    	3.314    
4.362    	3.708    	3.633    
4.490    	3.708    	3.633    
4.621    	3.708    	3.633    
4.757    	3.699    	3.902    
4.896    	3.699    	3.902    
5.040    	3.696    	4.130    
5.187    	3.696    	4.130    
5.339    	3.706    	4.369    
5.496    	3.706    	4.369    
5.657    	3.717    	4.648    
5.823    	3.717    	4.648    
5.993    	3.721    	4.948    
6.169    	3.721    	4.948    
6.350    	3.729    	5.229    
6.536    	3.729    	5.229    
6.727    	3.743    	5.471    
6.924    	3.743    	5.471    
7.127    	3.754    	5.675    
7.336    	3.759    	5.838    
7.551    	3.759    	5.838    
7.772    	3.763    	5.945    
8.000    	3.757    	5.989    
8.234    	3.757    	5.989    
8.476    	3.740    	6.007    
8.724    	3.715    	6.070    
8.980    	3.685    	6.256    
9.243    	3.685    	6.256    
9.514    	3.654    	6.604    
9.792    	3.641    	7.082    
10.079    	3.652    	7.613    
10.375    	3.680    	8.133    
10.679    	3.710    	8.598    
10.992    	3.734    	8.975    
11.314    	3.749    	9.261    
11.645    	3.758    	9.471    
11.986    	3.761    	9.620    
12.338    	3.760    	9.739    
12.699    	3.764    	9.891    
13.071    	3.781    	10.117    
13.454    	3.796    	10.394    
13.849    	3.798    	10.675    
14.254    	3.801    	10.941    
14.672    	3.811    	11.324    
15.102    	3.822    	11.696    
15.545    	3.838    	11.939    
16.000    	3.848    	12.332    
16.469    	3.845    	12.755    
16.951    	3.859    	13.185    
17.448    	3.870    	13.623    
17.959    	3.883    	14.067    
18.486    	3.883    	14.499    
19.027    	3.883    	14.918    
19.585    	3.900    	15.516    
20.159    	3.918    	15.935    
20.749    	3.936    	16.304    
21.357    	3.959    	16.772    
21.983    	3.983    	17.167    
22.627    	4.011    	17.630    
23.290    	4.021    	18.130    
23.973    	4.020    	18.597    
24.675    	4.032    	19.131    
25.398    	4.037    	19.667    
26.143    	4.075    	20.311    
26.909    	4.095    	21.111    
27.697    	4.118    	21.847    
28.509    	4.152    	22.378    
29.344    	4.178    	23.022    
30.204    	4.214    	23.896    
31.089    	4.247    	24.745    
32.000    	4.272    	25.641    
32.938    	4.336    	26.517    
33.903    	4.428    	27.429    
34.896    	4.501    	28.308    
35.919    	4.552    	29.056    
36.971    	4.601    	29.760    
38.055    	4.679    	30.672    
39.170    	4.761    	31.830    
40.317    	4.865    	32.677    
41.499    	5.005    	33.280    
42.715    	5.129    	33.770    
43.967    	5.206    	34.120    
45.255    	5.313    	34.777    
46.581    	5.420    	35.784    
47.946    	5.557    	36.503    
49.351    	5.689    	36.993    
50.797    	5.815    	37.364    
52.285    	5.939    	38.048    
53.817    	6.066    	39.178    
55.394    	6.284    	40.538    
57.018    	6.488    	41.257    
58.688    	6.721    	41.727    
60.408    	6.952    	42.054    
62.178    	7.183    	43.015    
64.000    	7.436    	43.914    
65.875    	7.762    	45.062    
67.806    	8.186    	45.816    
69.792    	8.647    	46.108    
71.838    	9.120    	46.286    
73.943    	9.626    	46.404    
76.109    	10.229    	46.599    
78.339    	11.020    	47.064    
80.635    	12.062    	47.966    
82.998    	13.508    	48.842    
85.430    	15.502    	48.697    
87.933    	18.313    	46.367    
90.510    	21.805    	41.102    
93.162    	26.007    	32.222    
95.892    	31.141    	17.623    
98.701    	34.567    	0.305    
101.594    	33.893    	-17.028    
104.571    	29.083    	-32.385    
107.635    	23.138    	-43.417    
110.789    	18.374    	-51.149    
114.035    	15.569    	-55.142    
117.377    	13.778    	-55.060    
120.816    	11.862    	-52.970    
124.356    	10.128    	-52.690    
128.000    	9.172    	-53.895    
131.751    	8.693    	-52.537    
135.611    	8.009    	-48.719    
139.585    	7.142    	-47.316    
143.675    	6.810    	-48.128    
147.885    	6.791    	-44.234    
152.219    	6.167    	-39.053    
156.679    	5.656    	-40.675    
161.270    	6.025    	-39.364    
165.995    	5.806    	-32.399    
170.860    	5.024    	-32.846    
175.866    	5.247    	-36.339    
181.019    	5.328    	-27.524    
186.324    	4.389    	-26.269    
191.783    	4.766    	-32.243    
197.403    	5.003    	-21.870    
203.187    	4.091    	-20.294    
209.141    	4.458    	-25.721    
215.269    	4.533    	-16.821    
221.577    	4.034    	-17.914    
228.070    	4.341    	-17.031    
234.753    	4.128    	-12.974    
241.632    	4.100    	-13.735    
248.712    	4.114    	-10.493    
256.000    	4.036    	-9.502    
263.501    	4.051    	-8.045    
271.223    	4.031    	-6.405    
279.170    	3.995    	-4.963    
287.350    	4.018    	-3.480    
295.770    	4.001    	-2.050    
304.437    	4.010    	-0.743    
313.358    	4.013    	0.528    
322.540    	4.016    	1.933    
331.991    	4.033    	3.216    
341.719    	4.048    	4.467    
351.732    	4.062    	5.719    
362.039    	4.086    	6.945    
372.647    	4.111    	8.087    
383.567    	4.137    	9.255    
394.806    	4.162    	10.397    
406.375    	4.194    	11.509    
418.282    	4.227    	12.604    
430.539    	4.262    	13.693    
443.155    	4.299    	14.774    
456.140    	4.342    	15.770    
469.506    	4.386    	16.754    
483.264    	4.428    	17.847    
497.424    	4.470    	18.833    
512.000    	4.521    	19.839    
527.003    	4.575    	20.809    
542.445    	4.640    	21.720    
558.340    	4.700    	22.628    
574.701    	4.752    	23.328    
591.541    	4.802    	24.203    
608.874    	4.860    	25.117    
626.715    	4.919    	26.015    
645.080    	4.986    	26.922    
663.982    	5.054    	27.778    
683.438    	5.125    	28.622    
703.464    	5.200    	29.452    
724.077    	5.278    	30.246    
745.294    	5.358    	31.046    
767.133    	5.437    	31.810    
789.612    	5.521    	32.583    
812.749    	5.610    	33.343    
836.565    	5.703    	34.089    
861.078    	5.794    	34.792    
886.309    	5.894    	35.511    
912.280    	5.998    	36.205    
939.012    	6.100    	36.800    
966.527    	6.204    	37.404    
994.849    	6.312    	37.936    
1024.000    	6.396    	38.361    
1054.005    	6.484    	39.109    
1084.890    	6.596    	39.911    
1116.680    	6.713    	40.604    
1149.401    	6.836    	41.240    
1183.081    	6.965    	41.815    
1217.748    	7.090    	42.404    
1253.431    	7.215    	43.075    
1290.159    	7.357    	43.720    
1327.964    	7.510    	44.322    
1366.876    	7.691    	44.920    
1406.929    	7.902    	44.904    
1448.155    	7.928    	44.859    
1490.589    	8.034    	45.830    
1534.266    	8.205    	46.508    
1579.224    	8.373    	47.089    
1625.499    	8.540    	47.611    
1673.129    	8.712    	48.103    
1722.156    	8.889    	48.568    
1772.619    	9.072    	49.022    
1824.561    	9.253    	49.425    
1878.024    	9.443    	49.879    
1933.055    	9.634    	50.269    
1989.697    	9.831    	50.687    
2048.000    	10.037    	51.082    
2108.011    	10.248    	51.464    
2169.780    	10.459    	51.816    
2233.360    	10.681    	52.167    
2298.802    	10.903    	52.528    
2366.162    	11.137    	52.863    
2435.496    	11.367    	53.175    
2506.862    	11.604    	53.518    
2580.318    	11.857    	53.815    
2655.927    	12.115    	54.131    
2733.752    	12.377    	54.417    
2813.857    	12.648    	54.719    
2896.309    	12.934    	55.014    
2981.178    	13.235    	55.331    
3068.533    	13.550    	55.561    
3158.448    	13.883    	55.871    
3250.997    	14.307    	56.178    
3346.259    	14.978    	56.021    
3444.312    	15.322    	52.709    
3545.238    	14.587    	52.835    
3649.121    	14.791    	54.992    
3756.049    	15.191    	55.837    
3866.109    	15.574    	56.303    
3979.395    	15.946    	56.629    
4096.000    	16.318    	56.881    
4216.022    	16.685    	57.057    
4339.561    	17.039    	57.232    
4466.720    	17.406    	57.451    
4597.605    	17.789    	57.648    
4732.325    	18.185    	57.831    
4870.992    	18.598    	57.990    
5013.723    	19.047    	58.064    
5160.637    	19.433    	57.885    
5311.855    	19.796    	58.068    
5467.504    	20.180    	58.109    
5627.714    	20.597    	58.283    
5792.619    	21.005    	58.463    
5962.355    	21.517    	58.594    
6137.066    	22.004    	58.277    
6316.896    	22.229    	58.300    
6501.995    	22.664    	58.731    
6692.518    	23.161    	58.941    
6888.623    	23.662    	59.086    
7090.476    	24.176    	59.187    
7298.242    	24.682    	59.238    
7512.097    	25.175    	59.336    
7732.218    	25.705    	59.454    
7958.790    	26.253    	59.535    
8192.000    	26.814    	59.593    
8432.044    	27.372    	59.582    
8679.122    	27.894    	59.642    
8933.439    	28.460    	59.732    
9195.209    	29.041    	59.818    
9464.649    	29.636    	59.876    
9741.985    	30.238    	59.953    
10027.447    	30.869    	60.024    
10321.273    	31.498    	60.063    
10623.710    	32.137    	60.130    
10935.008    	32.792    	60.181    
11255.428    	33.469    	60.242    
11585.238    	34.153    	60.283    
11924.711    	34.844    	60.328    
12274.132    	35.563    	60.388    
