* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 0 mm
* f(s)= 0 Hz
* R(e)= 0 Ohms
* Z(max)= 0 Ohms
* Q(ms)= 0
* Q(es)= 0
* Q(ts)= 0
* V(as)= 0 liters     (0 cubic feet)
* L(e)= 0 mH
* n(0)= 0 %
* SPL= 0 1W/1m
* M(ms)= 0 grams
* C(ms)= 0 mm/N
* BL= 0 
* K(r)= 0 
* X(r)= 0 
* K(i)= 0 
* X(i)= 0 
*
*
Freq            Impedance       Phase
1.029    	3.700    	1.239    
1.059    	3.700    	1.239    
1.091    	3.700    	1.239    
1.122    	3.700    	1.239    
1.155    	3.700    	1.239    
1.189    	3.700    	1.239    
1.224    	3.700    	1.239    
1.260    	3.700    	1.239    
1.297    	3.700    	1.239    
1.335    	3.690    	1.239    
1.374    	3.690    	1.239    
1.414    	3.690    	1.239    
1.456    	3.690    	1.239    
1.498    	3.690    	1.239    
1.542    	3.690    	1.239    
1.587    	3.690    	1.239    
1.634    	3.690    	1.239    
1.682    	3.686    	1.306    
1.731    	3.686    	1.306    
1.782    	3.686    	1.306    
1.834    	3.686    	1.306    
1.888    	3.686    	1.306    
1.943    	3.686    	1.306    
2.000    	3.685    	1.432    
2.059    	3.685    	1.432    
2.119    	3.685    	1.432    
2.181    	3.685    	1.432    
2.245    	3.685    	1.432    
2.311    	3.685    	1.432    
2.378    	3.683    	1.630    
2.448    	3.683    	1.630    
2.520    	3.683    	1.630    
2.594    	3.683    	1.630    
2.670    	3.678    	1.891    
2.748    	3.678    	1.891    
2.828    	3.678    	1.891    
2.911    	3.678    	1.891    
2.997    	3.668    	2.207    
3.084    	3.668    	2.207    
3.175    	3.668    	2.207    
3.268    	3.668    	2.207    
3.364    	3.667    	2.547    
3.462    	3.667    	2.547    
3.564    	3.667    	2.547    
3.668    	3.673    	2.910    
3.775    	3.673    	2.910    
3.886    	3.673    	2.910    
4.000    	3.689    	3.271    
4.117    	3.689    	3.271    
4.238    	3.689    	3.271    
4.362    	3.685    	3.588    
4.490    	3.685    	3.588    
4.621    	3.685    	3.588    
4.757    	3.678    	3.839    
4.896    	3.678    	3.839    
5.040    	3.682    	4.061    
5.187    	3.682    	4.061    
5.339    	3.692    	4.298    
5.496    	3.692    	4.298    
5.657    	3.693    	4.539    
5.823    	3.693    	4.539    
5.993    	3.691    	4.741    
6.169    	3.691    	4.741    
6.350    	3.701    	4.911    
6.536    	3.701    	4.911    
6.727    	3.712    	5.103    
6.924    	3.712    	5.103    
7.127    	3.711    	5.359    
7.336    	3.702    	5.671    
7.551    	3.702    	5.671    
7.772    	3.692    	6.015    
8.000    	3.681    	6.361    
8.234    	3.681    	6.361    
8.476    	3.675    	6.676    
8.724    	3.695    	6.985    
8.980    	3.744    	7.346    
9.243    	3.744    	7.346    
9.514    	3.785    	7.738    
9.792    	3.784    	8.065    
10.079    	3.759    	8.277    
10.375    	3.746    	8.435    
10.679    	3.753    	8.624    
10.992    	3.765    	8.817    
11.314    	3.774    	8.928    
11.645    	3.779    	8.964    
11.986    	3.777    	9.031    
12.338    	3.770    	9.207    
12.699    	3.769    	9.476    
13.071    	3.777    	9.783    
13.454    	3.787    	10.107    
13.849    	3.792    	10.464    
14.254    	3.796    	10.845    
14.672    	3.807    	11.371    
15.102    	3.824    	11.796    
15.545    	3.834    	12.032    
16.000    	3.850    	12.355    
16.469    	3.860    	12.643    
16.951    	3.857    	12.943    
17.448    	3.857    	13.313    
17.959    	3.861    	13.784    
18.486    	3.864    	14.309    
19.027    	3.881    	14.838    
19.585    	3.901    	15.456    
20.159    	3.915    	15.842    
20.749    	3.930    	16.129    
21.357    	3.948    	16.463    
21.983    	3.973    	16.892    
22.627    	3.978    	17.395    
23.290    	3.992    	17.983    
23.973    	4.019    	18.539    
24.675    	4.028    	19.043    
25.398    	4.044    	19.539    
26.143    	4.059    	20.074    
26.909    	4.091    	20.784    
27.697    	4.120    	21.489    
28.509    	4.143    	22.028    
29.344    	4.173    	22.720    
30.204    	4.196    	23.614    
31.089    	4.221    	24.426    
32.000    	4.266    	25.329    
32.938    	4.336    	26.230    
33.903    	4.416    	27.054    
34.896    	4.497    	27.713    
35.919    	4.548    	28.293    
36.971    	4.574    	28.999    
38.055    	4.623    	29.986    
39.170    	4.717    	31.220    
40.317    	4.840    	32.115    
41.499    	4.979    	32.555    
42.715    	5.078    	32.779    
43.967    	5.141    	33.160    
45.255    	5.215    	34.074    
46.581    	5.330    	35.368    
47.946    	5.493    	36.305    
49.351    	5.651    	36.470    
50.797    	5.764    	36.328    
52.285    	5.824    	37.042    
53.817    	5.920    	38.574    
55.394    	6.152    	40.468    
57.018    	6.419    	41.209    
58.688    	6.655    	41.288    
60.408    	6.829    	41.514    
62.178    	6.950    	42.718    
64.000    	7.135    	44.795    
65.875    	7.498    	47.175    
67.806    	8.014    	48.935    
69.792    	8.580    	49.919    
71.838    	9.124    	50.785    
73.943    	9.679    	52.050    
76.109    	10.408    	53.904    
78.339    	11.500    	56.384    
80.635    	13.152    	59.096    
82.998    	15.625    	60.846    
85.430    	19.150    	60.176    
87.933    	24.208    	55.857    
90.510    	30.444    	47.704    
93.162    	37.716    	35.238    
95.892    	45.698    	15.558    
98.701    	49.020    	-7.412    
101.594    	44.522    	-29.311    
104.571    	34.722    	-47.076    
107.635    	25.405    	-58.452    
110.789    	18.893    	-64.610    
114.035    	15.313    	-65.331    
117.377    	13.227    	-61.566    
120.816    	11.243    	-56.435    
124.356    	9.528    	-54.907    
128.000    	8.703    	-56.282    
131.751    	8.475    	-54.620    
135.611    	7.891    	-49.147    
139.585    	6.851    	-46.818    
143.675    	6.453    	-49.780    
147.885    	6.770    	-46.880    
152.219    	6.333    	-39.050    
156.679    	5.541    	-39.529    
161.270    	5.868    	-42.389    
165.995    	6.020    	-36.170    
170.860    	5.140    	-32.020    
175.866    	5.021    	-37.703    
181.019    	5.449    	-30.790    
186.324    	4.531    	-25.326    
191.783    	4.540    	-33.779    
197.403    	5.286    	-26.260    
203.187    	4.394    	-16.568    
209.141    	4.096    	-24.943    
215.269    	4.586    	-20.723    
221.577    	4.115    	-16.313    
228.070    	4.244    	-18.193    
234.753    	4.200    	-13.802    
241.632    	4.016    	-13.051    
248.712    	4.152    	-11.682    
256.000    	4.031    	-9.178    
263.501    	4.007    	-9.024    
271.223    	4.035    	-6.388    
279.170    	3.958    	-5.060    
287.350    	4.022    	-3.755    
295.770    	4.008    	-2.247    
304.437    	4.001    	-1.254    
313.358    	3.995    	0.207    
322.540    	3.998    	1.774    
331.991    	4.022    	2.992    
341.719    	4.037    	4.230    
351.732    	4.048    	5.517    
362.039    	4.078    	6.762    
372.647    	4.099    	7.868    
383.567    	4.125    	9.085    
394.806    	4.149    	10.186    
406.375    	4.184    	11.365    
418.282    	4.217    	12.425    
430.539    	4.250    	13.520    
443.155    	4.293    	14.634    
456.140    	4.332    	15.637    
469.506    	4.373    	16.628    
483.264    	4.418    	17.717    
497.424    	4.462    	18.748    
512.000    	4.513    	19.725    
527.003    	4.568    	20.734    
542.445    	4.631    	21.636    
558.340    	4.690    	22.515    
574.701    	4.741    	23.234    
591.541    	4.790    	24.112    
608.874    	4.850    	25.051    
626.715    	4.907    	25.966    
645.080    	4.977    	26.873    
663.982    	5.045    	27.737    
683.438    	5.116    	28.578    
703.464    	5.188    	29.382    
724.077    	5.267    	30.220    
745.294    	5.348    	30.987    
767.133    	5.427    	31.786    
789.612    	5.510    	32.580    
812.749    	5.598    	33.307    
836.565    	5.688    	34.074    
861.078    	5.780    	34.803    
886.309    	5.881    	35.556    
912.280    	5.982    	36.251    
939.012    	6.087    	36.898    
966.527    	6.197    	37.544    
994.849    	6.317    	38.097    
1024.000    	6.409    	38.464    
1054.005    	6.497    	39.079    
1084.890    	6.602    	39.851    
1116.680    	6.712    	40.529    
1149.401    	6.828    	41.219    
1183.081    	6.960    	41.824    
1217.748    	7.080    	42.387    
1253.431    	7.210    	43.078    
1290.159    	7.352    	43.685    
1327.964    	7.506    	44.328    
1366.876    	7.686    	44.944    
1406.929    	7.894    	44.893    
1448.155    	7.924    	44.856    
1490.589    	8.028    	45.829    
1534.266    	8.198    	46.509    
1579.224    	8.367    	47.101    
1625.499    	8.536    	47.613    
1673.129    	8.706    	48.119    
1722.156    	8.884    	48.583    
1772.619    	9.067    	49.028    
1824.561    	9.248    	49.452    
1878.024    	9.438    	49.894    
1933.055    	9.628    	50.291    
1989.697    	9.826    	50.702    
2048.000    	10.027    	51.095    
2108.011    	10.243    	51.484    
2169.780    	10.452    	51.847    
2233.360    	10.671    	52.194    
2298.802    	10.899    	52.549    
2366.162    	11.131    	52.882    
2435.496    	11.358    	53.209    
2506.862    	11.600    	53.534    
2580.318    	11.852    	53.833    
2655.927    	12.104    	54.144    
2733.752    	12.372    	54.443    
2813.857    	12.642    	54.755    
2896.309    	12.928    	55.036    
2981.178    	13.227    	55.344    
3068.533    	13.543    	55.578    
3158.448    	13.878    	55.903    
3250.997    	14.299    	56.219    
3346.259    	14.982    	56.112    
3444.312    	15.344    	52.667    
3545.238    	14.568    	52.853    
3649.121    	14.786    	55.035    
