* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 25.4 mm
* f(s)= 92.46 Hz
* R(e)= 3.787 Ohms
* Z(max)= 69.49 Ohms
* Q(ms)= 14.13
* Q(es)= 0.8143
* Q(ts)= 0.7699
* V(as)= 0.006355 liters     (0.00022 cubic feet)
* L(e)= 0.6235 mH
* n(0)= 0.000588 %
* SPL= 59.79 1W/1m
* M(ms)= 16.81 grams
* C(ms)= 0.176 mm/N
* BL= 6.74 
* K(r)= 0.01571 
* X(r)= 0.6246 
* K(i)= 0.0106 
* X(i)= 0.707 
*
*
Freq            Impedance       Phase
1.029    	3.789    	1.009    
1.059    	3.789    	1.009    
1.091    	3.789    	1.009    
1.122    	3.789    	1.009    
1.155    	3.789    	1.009    
1.189    	3.789    	1.009    
1.224    	3.789    	1.009    
1.260    	3.789    	1.009    
1.297    	3.789    	1.009    
1.335    	3.791    	1.102    
1.374    	3.791    	1.102    
1.414    	3.791    	1.102    
1.456    	3.791    	1.102    
1.498    	3.791    	1.102    
1.542    	3.791    	1.102    
1.587    	3.791    	1.102    
1.634    	3.791    	1.102    
1.682    	3.795    	1.249    
1.731    	3.795    	1.249    
1.782    	3.795    	1.249    
1.834    	3.795    	1.249    
1.888    	3.795    	1.249    
1.943    	3.795    	1.249    
2.000    	3.799    	1.475    
2.059    	3.799    	1.475    
2.119    	3.799    	1.475    
2.181    	3.799    	1.475    
2.245    	3.799    	1.475    
2.311    	3.799    	1.475    
2.378    	3.796    	1.744    
2.448    	3.796    	1.744    
2.520    	3.796    	1.744    
2.594    	3.796    	1.744    
2.670    	3.787    	2.057    
2.748    	3.787    	2.057    
2.828    	3.787    	2.057    
2.911    	3.787    	2.057    
2.997    	3.785    	2.376    
3.084    	3.785    	2.376    
3.175    	3.785    	2.376    
3.268    	3.785    	2.376    
3.364    	3.793    	2.707    
3.462    	3.793    	2.707    
3.564    	3.793    	2.707    
3.668    	3.796    	3.038    
3.775    	3.796    	3.038    
3.886    	3.796    	3.038    
4.000    	3.801    	3.335    
4.117    	3.801    	3.335    
4.238    	3.801    	3.335    
4.362    	3.793    	3.599    
4.490    	3.793    	3.599    
4.621    	3.793    	3.599    
4.757    	3.792    	3.839    
4.896    	3.792    	3.839    
5.040    	3.796    	4.071    
5.187    	3.796    	4.071    
5.339    	3.805    	4.316    
5.496    	3.805    	4.316    
5.657    	3.815    	4.577    
5.823    	3.815    	4.577    
5.993    	3.814    	4.847    
6.169    	3.814    	4.847    
6.350    	3.808    	5.120    
6.536    	3.808    	5.120    
6.727    	3.804    	5.391    
6.924    	3.804    	5.391    
7.127    	3.805    	5.670    
7.336    	3.808    	5.966    
7.551    	3.808    	5.966    
7.772    	3.811    	6.263    
8.000    	3.812    	6.545    
8.234    	3.812    	6.545    
8.476    	3.819    	6.806    
8.724    	3.832    	7.053    
8.980    	3.843    	7.300    
9.243    	3.843    	7.300    
9.514    	3.845    	7.545    
9.792    	3.842    	7.782    
10.079    	3.840    	8.014    
10.375    	3.845    	8.251    
10.679    	3.849    	8.500    
10.992    	3.847    	8.759    
11.314    	3.844    	9.031    
11.645    	3.848    	9.319    
11.986    	3.861    	9.622    
12.338    	3.876    	9.921    
12.699    	3.884    	10.202    
13.071    	3.887    	10.471    
13.454    	3.892    	10.741    
13.849    	3.899    	11.009    
14.254    	3.906    	11.257    
14.672    	3.908    	11.604    
15.102    	3.905    	11.995    
15.545    	3.903    	12.293    
16.000    	3.912    	12.746    
16.469    	3.928    	13.195    
16.951    	3.938    	13.636    
17.448    	3.953    	14.048    
17.959    	3.970    	14.409    
18.486    	3.983    	14.742    
19.027    	3.991    	15.085    
19.585    	3.999    	15.583    
20.159    	4.002    	15.976    
20.749    	4.005    	16.425    
21.357    	4.018    	17.075    
21.983    	4.040    	17.699    
22.627    	4.062    	18.297    
23.290    	4.094    	18.798    
23.973    	4.114    	19.240    
24.675    	4.131    	19.686    
25.398    	4.143    	20.167    
26.143    	4.157    	20.731    
26.909    	4.172    	21.529    
27.697    	4.193    	22.365    
28.509    	4.233    	22.995    
29.344    	4.276    	23.672    
30.204    	4.320    	24.348    
31.089    	4.344    	24.892    
32.000    	4.363    	25.606    
32.938    	4.397    	26.525    
33.903    	4.444    	27.550    
34.896    	4.504    	28.487    
35.919    	4.567    	29.288    
36.971    	4.617    	30.021    
38.055    	4.656    	30.807    
39.170    	4.708    	31.849    
40.317    	4.775    	32.977    
41.499    	4.860    	34.043    
42.715    	4.957    	34.975    
43.967    	5.052    	36.027    
45.255    	5.148    	37.089    
46.581    	5.238    	38.294    
47.946    	5.339    	39.728    
49.351    	5.465    	41.101    
50.797    	5.653    	42.511    
52.285    	5.858    	43.675    
53.817    	6.041    	44.730    
55.394    	6.229    	46.096    
57.018    	6.415    	47.635    
58.688    	6.649    	49.355    
60.408    	7.012    	51.369    
62.178    	7.450    	53.038    
64.000    	7.879    	54.249    
65.875    	8.331    	55.504    
67.806    	8.851    	57.131    
69.792    	9.527    	59.418    
71.838    	10.462    	62.060    
73.943    	11.711    	64.458    
76.109    	13.559    	66.321    
78.339    	16.300    	66.843    
80.635    	19.998    	65.783    
82.998    	25.191    	62.913    
85.430    	32.774    	57.127    
87.933    	45.228    	45.468    
90.510    	61.473    	23.768    
93.162    	67.277    	-11.310    
95.892    	49.410    	-44.894    
98.701    	32.337    	-58.427    
101.594    	23.512    	-61.635    
104.571    	18.308    	-62.091    
107.635    	15.165    	-61.513    
110.789    	12.959    	-60.529    
114.035    	11.385    	-59.475    
117.377    	10.193    	-57.817    
120.816    	9.117    	-55.580    
124.356    	8.310    	-53.766    
128.000    	7.720    	-51.831    
131.751    	7.199    	-49.408    
135.611    	6.750    	-46.946    
139.585    	6.366    	-45.118    
143.675    	6.111    	-43.145    
147.885    	5.870    	-40.441    
152.219    	5.600    	-38.420    
156.679    	5.413    	-37.170    
161.270    	5.276    	-34.205    
165.995    	5.059    	-30.629    
170.860    	4.890    	-31.406    
175.866    	4.926    	-29.950    
181.019    	4.827    	-24.832    
186.324    	4.462    	-23.042    
191.783    	4.498    	-24.018    
197.403    	4.578    	-20.527    
203.187    	4.356    	-18.295    
209.141    	4.375    	-18.087    
215.269    	4.391    	-15.573    
221.577    	4.259    	-13.943    
228.070    	4.283    	-12.701    
234.753    	4.268    	-10.772    
241.632    	4.247    	-9.411    
248.712    	4.214    	-8.176    
256.000    	4.226    	-6.907    
263.501    	4.204    	-5.246    
271.223    	4.208    	-3.810    
279.170    	4.220    	-2.651    
287.350    	4.240    	-0.931    
295.770    	4.263    	0.219    
304.437    	4.300    	0.996    
313.358    	4.315    	2.042    
322.540    	4.321    	3.122    
331.991    	4.338    	4.201    
341.719    	4.378    	5.349    
351.732    	4.428    	6.265    
362.039    	4.464    	6.714    
372.647    	4.476    	7.293    
383.567    	4.468    	8.002    
394.806    	4.468    	8.874    
406.375    	4.465    	9.724    
418.282    	4.470    	10.809    
430.539    	4.474    	11.982    
443.155    	4.500    	13.089    
456.140    	4.531    	14.199    
469.506    	4.561    	15.316    
483.264    	4.608    	16.405    
497.424    	4.647    	17.341    
512.000    	4.690    	18.354    
527.003    	4.746    	19.319    
542.445    	4.803    	20.194    
558.340    	4.842    	21.048    
574.701    	4.892    	21.991    
591.541    	4.945    	22.870    
608.874    	5.002    	23.796    
626.715    	5.057    	24.659    
645.080    	5.118    	25.564    
663.982    	5.186    	26.450    
683.438    	5.250    	27.286    
703.464    	5.324    	28.209    
724.077    	5.400    	29.037    
